FECHA (YYMMDD);HORA (HHMM);;
180213;0100;18,275;
180213;0200;17,9;
180213;0300;17,7167;
180213;0400;17,2417;
180213;0500;16,8917;
180213;0600;16,8917;
180213;0700;19,025;
180213;0800;24,0667;
180213;0900;26,275;
180213;1000;27,775;
180213;1100;29,3;
180213;1200;29,8083;
180213;1300;30,275;
180213;1400;30,4;
180213;1500;30,4;
180213;1600;29,6917;
180213;1700;27,9583;
180213;1800;26,0667;
180213;1900;23,2917;
180213;2000;21,0583;
180213;2100;19,6083;
180213;2200;18,3917;
180213;2300;17,7833;
180214;0000;16,425;
180214;0100;15,7;
180214;0200;15,3917;
180214;0300;15,0167;
180214;0400;14,175;
180214;0500;13,7101;
180214;0600;13,8;
180214;0700;16,2417;
180214;0800;18,075;
180214;0900;20,2;
180214;1000;22,0083;
180214;1100;24,0333;
180214;1200;25,95;
180214;1300;27,4167;
180214;1400;28,6091;
180214;1500;28,5182;
180214;1600;28,4833;
180214;1700;28,3083;
180214;1800;27,4917;
180214;1900;24,6;
180214;2000;22,4083;
180214;2100;20,8083;
180214;2200;19,1083;
180214;2300;18,2417;
180215;0000;17,6583;
180215;0100;17,0083;
180215;0200;16,3833;
180215;0300;16,675;
180215;0400;15,5167;
180215;0500;15,7261;
180215;0600;15,3583;
180215;0700;17,6667;
180215;0800;19,275;
180215;0900;21,7667;
180215;1000;23,9083;
180215;1100;25,9333;
180215;1200;27,7083;
180215;1300;28,8818;
180215;1400;29,2667;
180215;1500;29,15;
180215;1600;28,3417;
180215;1700;27,9667;
180215;1800;26,825;
180215;1900;24,3333;
180215;2000;22,2667;
180215;2100;20,725;
180215;2200;19,3167;
180215;2300;18,6083;
180216;0000;18,0818;
180216;0100;17,8333;
180216;0200;17;
180216;0300;16,3917;
180216;0400;16,45;
180216;0500;16,1083;
180216;0600;15,2417;
180216;0700;17,825;
180216;0800;21,7167;
180216;0900;24,1333;
180216;1000;25,75;
180216;1100;27,15;
180216;1200;28,65;
180216;1300;30,025;
180216;1400;30,8;
180216;1500;30,7711;
180216;1600;30,279;
180216;1700;29,3667;
180216;1800;27,1;
180216;1900;24,3667;
180216;2000;22,325;
180216;2100;20,7583;
180216;2200;19,8333;
180216;2300;18,925;
180217;0000;18,8;
180217;0100;18,0083;
180217;0200;16,8091;
180217;0300;16,5333;
180217;0400;16,3;
180217;0500;15,8417;
180217;0600;15,85;
180217;0700;18,1667;
180217;0800;21,95;
180217;0900;23,0417;
180217;1000;24,575;
180217;1100;26,7333;
180217;1200;28,1333;
180217;1300;28,8833;
180217;1400;29,625;
180217;1500;29,625;
180217;1600;28,85;
180217;1700;28,2;
180217;1800;27,15;
180217;1900;24,1083;
180217;2000;21,9928;
180217;2100;20,7583;
180217;2200;19,1083;
180217;2300;18,5917;
180218;0000;17,5819;
180218;0100;16,6565;
180218;0200;15,6198;
180218;0300;15,3862;
